,0,1,2,3,4,5,label
29,-0.038524885,-0.039012168,-0.020810729,-0.027059093,-0.026719429,-0.01324607,3
30,-0.038295638,-0.038833506,-0.020654075,-0.02704208,-0.026582332,-0.013144725,3
31,-0.03842905,-0.03887811,-0.020924428,-0.02699826,-0.026570471,-0.013162296,3
32,-0.03826402,-0.03874293,-0.020726979,-0.026747005,-0.02639254,-0.013001221,3
33,-0.038467865,-0.038875185,-0.02072554,-0.02691146,-0.02655796,-0.012960645,3
34,-0.037572827,-0.03790204,-0.020233568,-0.02656489,-0.026029835,-0.012594277,3
35,-0.03804264,-0.038479496,-0.020538718,-0.027007591,-0.02645662,-0.012866863,3
36,-0.037768077,-0.038090087,-0.020778466,-0.026790239,-0.026206888,-0.013029262,3
37,-0.037845634,-0.038137656,-0.02082951,-0.026856743,-0.026335467,-0.013126301,3
38,-0.037839286,-0.03812747,-0.020679506,-0.027030155,-0.026516993,-0.013080618,3
39,-0.038050506,-0.038476985,-0.020535516,-0.027441176,-0.026785308,-0.013014634,3
40,-0.038155604,-0.038449004,-0.020780193,-0.027545502,-0.02686786,-0.013161751,3
41,-0.037653364,-0.03780301,-0.021074165,-0.027362961,-0.0266281,-0.013307257,3
42,-0.037180968,-0.03730902,-0.020888256,-0.027149357,-0.026466817,-0.013150052,3
43,-0.038738515,-0.038843527,-0.021864701,-0.027968222,-0.027468337,-0.01370777,3
44,-0.039112967,-0.039390676,-0.022092637,-0.0278148,-0.027402323,-0.013931185,3
45,-0.040402994,-0.040802673,-0.022663131,-0.028536271,-0.028298069,-0.014302346,3
46,-0.04070162,-0.041060872,-0.022387141,-0.028907072,-0.02879704,-0.014269754,3
47,-0.040701997,-0.041314755,-0.022324411,-0.028599616,-0.028825093,-0.014358287,3
48,-0.04226488,-0.04291337,-0.02324837,-0.029967893,-0.030183418,-0.014901355,3
49,-0.043298166,-0.044058904,-0.024325361,-0.03134208,-0.031352323,-0.015517091,3
50,-0.043058854,-0.04363238,-0.024236653,-0.030733,-0.03092057,-0.01551734,3
51,-0.04301167,-0.043580767,-0.02410715,-0.030597882,-0.0309225,-0.01540573,3
52,-0.041200742,-0.04146076,-0.02331726,-0.028887246,-0.029268984,-0.014617782,3
53,-0.04406498,-0.0443099,-0.024636835,-0.030940065,-0.031169936,-0.015527057,3
54,-0.04528562,-0.04577399,-0.02546451,-0.03177964,-0.03162967,-0.015987646,3
55,-0.046531614,-0.046760842,-0.026038205,-0.032482978,-0.032169476,-0.016280811,3
56,-0.047816083,-0.047448955,-0.027425544,-0.033617385,-0.03324154,-0.017445318,3
57,-0.049317557,-0.04881146,-0.028004715,-0.03454193,-0.03383391,-0.017954523,3
58,-0.048721485,-0.048462976,-0.027686978,-0.034611348,-0.033544444,-0.017711153,3
59,-0.04989536,-0.04966426,-0.028315427,-0.035610635,-0.03475775,-0.01809266,3
60,-0.05000691,-0.050041277,-0.027528146,-0.03572266,-0.034937453,-0.017357515,3
61,-0.051042862,-0.050877556,-0.027882895,-0.036854178,-0.035919793,-0.01785248,3
62,-0.051988266,-0.05214565,-0.028340803,-0.0372864,-0.036338195,-0.017898198,3
63,-0.053328034,-0.053423863,-0.029977873,-0.03862684,-0.03774028,-0.018953905,3
64,-0.05496607,-0.055121623,-0.03085935,-0.03940894,-0.038770225,-0.019557154,3
65,-0.057868272,-0.057962198,-0.031765882,-0.040664196,-0.04048242,-0.019867824,3
66,-0.058086693,-0.05822667,-0.031603433,-0.041017912,-0.04092757,-0.019898392,3
67,-0.061429393,-0.061949816,-0.03500135,-0.044200685,-0.043510083,-0.022027059,3
68,-0.065581545,-0.06603083,-0.037293717,-0.046865914,-0.046338037,-0.023500672,3
69,-0.068334155,-0.06924196,-0.038783737,-0.048660103,-0.049323417,-0.0245017,3
70,-0.07247968,-0.073159255,-0.04120243,-0.05173269,-0.0524546,-0.025982484,3
71,-0.07591606,-0.07667562,-0.04266653,-0.05543254,-0.054819256,-0.026945742,3
72,-0.078237854,-0.078744344,-0.044410598,-0.057153292,-0.056188405,-0.028310202,3
73,-0.08201592,-0.082874894,-0.04563957,-0.058678284,-0.058229625,-0.028890422,3
74,-0.086674936,-0.087481715,-0.048447695,-0.061829444,-0.061213944,-0.03048594,3
75,-0.09243608,-0.092504226,-0.051682062,-0.06600996,-0.06490846,-0.032339852,3
76,-0.10036448,-0.09934772,-0.05520837,-0.07126227,-0.06965956,-0.03472402,3
77,-0.1059538,-0.10534019,-0.05874109,-0.07458729,-0.0727895,-0.037829097,3
78,-0.108788274,-0.10700423,-0.060128123,-0.07559298,-0.07356843,-0.038886454,3
79,-0.11430834,-0.11245903,-0.061535146,-0.08010631,-0.07732846,-0.039824754,3
80,-0.1221266,-0.12169098,-0.06534985,-0.08608017,-0.08279006,-0.042418264,3
81,-0.13007227,-0.13077684,-0.06955132,-0.092164956,-0.08861483,-0.04526579,3
82,-0.13955018,-0.14005122,-0.073515944,-0.098652415,-0.09517242,-0.04782015,3
83,-0.14423549,-0.14442414,-0.076190226,-0.102027684,-0.09872303,-0.049406715,3
84,-0.150781,-0.15127763,-0.079040505,-0.10605155,-0.103432424,-0.051069327,3
85,-0.1545368,-0.15662348,-0.083497845,-0.10954768,-0.10673633,-0.053436134,3
86,-0.1578151,-0.15958908,-0.085065305,-0.11169537,-0.10869264,-0.054722916,3
87,-0.16215141,-0.16426925,-0.08812405,-0.11566989,-0.11198752,-0.056562055,3
88,-0.16347145,-0.16532303,-0.08998385,-0.117406346,-0.11306353,-0.057775926,3
89,-0.16775481,-0.1689049,-0.090771526,-0.11904508,-0.114838146,-0.05815972,3
90,-0.16921353,-0.16956826,-0.08964894,-0.11823715,-0.11441655,-0.05772837,3
91,-0.1654087,-0.16591418,-0.08791868,-0.115128756,-0.111358635,-0.056739904,3
92,-0.1655476,-0.16657338,-0.08478229,-0.115173295,-0.11201083,-0.05487043,3
93,-0.15773194,-0.15954386,-0.08294131,-0.1105577,-0.107177146,-0.053973928,3
94,-0.15131621,-0.15260354,-0.08098576,-0.10572857,-0.1017725,-0.052704263,3
95,-0.14454769,-0.14502643,-0.07836183,-0.10068803,-0.09677019,-0.051226173,3
96,-0.13676462,-0.1375255,-0.07616875,-0.09533297,-0.09152552,-0.04955917,3
97,-0.1295077,-0.13010822,-0.0713234,-0.09092523,-0.08775463,-0.046475273,3
98,-0.121648185,-0.12099157,-0.06595108,-0.085439414,-0.08466602,-0.04257461,3
99,-0.11495391,-0.11442023,-0.06298904,-0.080809794,-0.08059758,-0.040527016,3
100,-0.107625194,-0.106582165,-0.05845833,-0.07463544,-0.074589476,-0.037764747,3
101,-0.10163993,-0.10082601,-0.054993395,-0.06994442,-0.070724405,-0.03560659,3
102,-0.09580175,-0.09576801,-0.051925745,-0.0655774,-0.06601634,-0.03370979,3
103,-0.090298764,-0.091605365,-0.05008802,-0.0634576,-0.062098842,-0.032946065,3
104,-0.083519615,-0.08409638,-0.045629993,-0.05775658,-0.05661321,-0.02973769,3
105,-0.07684218,-0.07741978,-0.041648135,-0.05307709,-0.0516086,-0.027077144,3
106,-0.07257146,-0.07321553,-0.040330898,-0.052074045,-0.050959438,-0.025537204,3
107,-0.06977019,-0.07020699,-0.039098594,-0.05014909,-0.04823795,-0.024836237,3
108,-0.06599311,-0.06614737,-0.037831854,-0.04687582,-0.045327205,-0.024121393,3
109,-0.06229231,-0.06314996,-0.035919636,-0.044244092,-0.042994715,-0.02285373,3
110,-0.05708464,-0.05801466,-0.031653173,-0.03966658,-0.03967275,-0.020023255,3
111,-0.053683005,-0.05424603,-0.02919785,-0.03788715,-0.037804097,-0.0186288,3
112,-0.05160827,-0.05189532,-0.028281344,-0.036146443,-0.036244247,-0.017992985,3
113,-0.049252108,-0.049745876,-0.027492814,-0.03479114,-0.03492115,-0.017511658,3
114,-0.045511756,-0.04612899,-0.025675919,-0.032176703,-0.031965565,-0.016302973,3
115,-0.044396963,-0.044740222,-0.024506913,-0.031215874,-0.030862967,-0.015566539,3
116,-0.04198588,-0.042316914,-0.023128107,-0.029708846,-0.029243696,-0.014527311,3
117,-0.040370546,-0.0407683,-0.022438033,-0.028771741,-0.028182609,-0.014147836,3
118,-0.040585577,-0.040775415,-0.022949394,-0.029083379,-0.028247086,-0.014465332,3
119,-0.039158564,-0.039254006,-0.022244675,-0.027990362,-0.027410477,-0.014106263,3
120,-0.037429053,-0.03736241,-0.021306869,-0.026669824,-0.026336698,-0.013493585,3
121,-0.035579626,-0.03575279,-0.020767326,-0.025842326,-0.025514534,-0.013229437,3
122,-0.034743235,-0.034855943,-0.02018224,-0.025513828,-0.025539072,-0.012864765,3
123,-0.03361205,-0.03377535,-0.019718166,-0.024554623,-0.02496242,-0.012623405,3
124,-0.034042787,-0.034269195,-0.020194855,-0.02487716,-0.025183976,-0.012888668,3
125,-0.034422822,-0.03470793,-0.02030259,-0.025179548,-0.02530289,-0.01287636,3
126,-0.03476692,-0.035103295,-0.01989177,-0.025354011,-0.025378654,-0.012584525,3
127,-0.035238218,-0.0356623,-0.0199825,-0.025448464,-0.025550425,-0.012749906,3
128,-0.035404336,-0.03586283,-0.019827347,-0.025293997,-0.025250733,-0.012615223,3
129,-0.03579662,-0.036309984,-0.02004326,-0.025511224,-0.025440942,-0.01270353,3
130,-0.036302224,-0.036773797,-0.020253519,-0.025855435,-0.025812086,-0.012875744,3
131,-0.037305113,-0.037678108,-0.020708188,-0.02625294,-0.025950938,-0.013075906,3
132,-0.03806889,-0.038349282,-0.021242393,-0.026713975,-0.026523633,-0.0134034185,3
133,-0.038922448,-0.03923966,-0.02174562,-0.027213547,-0.027299695,-0.013733347,3
134,-0.038399592,-0.03865156,-0.021484792,-0.026716104,-0.026728125,-0.013588264,3
135,-0.039387073,-0.039780356,-0.022053296,-0.027568346,-0.027600631,-0.013950607,3
136,-0.040761843,-0.04127289,-0.022818064,-0.02885494,-0.02883184,-0.014414378,3
137,-0.04349253,-0.04382754,-0.024649993,-0.030142553,-0.029960645,-0.015492125,3
138,-0.046617176,-0.04678054,-0.026876034,-0.03242906,-0.03224974,-0.017000357,3
139,-0.04827131,-0.048134048,-0.027825553,-0.03418679,-0.033495996,-0.017568853,3
140,-0.04957734,-0.049340233,-0.027445324,-0.03497096,-0.034567516,-0.017222023,3
141,-0.05124926,-0.051515028,-0.029303417,-0.036362953,-0.035924315,-0.018236607,3
142,-0.054168317,-0.054308217,-0.031228185,-0.038203,-0.03780721,-0.019445194,3
143,-0.059464812,-0.059276268,-0.03380441,-0.043062963,-0.04259014,-0.021590931,3
144,-0.06122932,-0.061505787,-0.03454131,-0.044093482,-0.044653133,-0.022050258,3
145,-0.06580152,-0.0657161,-0.037662186,-0.047470175,-0.047423624,-0.023648787,3
146,-0.06699455,-0.06752024,-0.038767237,-0.048615485,-0.04855636,-0.02412594,3
147,-0.07180051,-0.071920976,-0.042124093,-0.052224714,-0.05179487,-0.026176138,3
148,-0.07743459,-0.07720885,-0.04481321,-0.05493994,-0.05421218,-0.02842937,3
149,-0.08581967,-0.084554866,-0.049121242,-0.060598962,-0.05979654,-0.03133161,3
150,-0.09199687,-0.090402626,-0.05346709,-0.064920686,-0.063272364,-0.0338026,3
151,-0.09641267,-0.09596891,-0.05268423,-0.069128715,-0.06710515,-0.033514217,3
152,-0.09948803,-0.09962549,-0.05599002,-0.07138257,-0.06944797,-0.036103006,3
153,-0.106820785,-0.10739538,-0.05877883,-0.07609188,-0.07449078,-0.03700294,3
154,-0.11394404,-0.116170935,-0.06316291,-0.08004411,-0.07936084,-0.04015777,3
155,-0.1239364,-0.12647173,-0.06894554,-0.087495305,-0.08699592,-0.04400646,3
156,-0.12837963,-0.13019447,-0.0713928,-0.09041784,-0.09099633,-0.04528488,3
157,-0.13225761,-0.13303858,-0.072910756,-0.0937403,-0.09389498,-0.04646869,3
158,-0.13769867,-0.13836807,-0.07640784,-0.09799853,-0.09641719,-0.04876748,3
159,-0.14189944,-0.14285518,-0.07912226,-0.10089395,-0.097848095,-0.050946616,3
160,-0.1491267,-0.14873524,-0.081102386,-0.10289114,-0.09993275,-0.05294194,3
161,-0.1549593,-0.15439314,-0.08616501,-0.10871561,-0.10388231,-0.055744845,3
162,-0.15697873,-0.15665326,-0.08486653,-0.10932493,-0.10374151,-0.054860536,3
163,-0.15540557,-0.15561399,-0.08403182,-0.108308606,-0.10385602,-0.054224897,3
164,-0.15575884,-0.15543659,-0.084162936,-0.10718528,-0.10350157,-0.05439843,3
165,-0.15429382,-0.15477695,-0.0848524,-0.10683111,-0.10302691,-0.054593273,3
166,-0.15104312,-0.15264128,-0.08393525,-0.10488642,-0.10156166,-0.053706113,3
167,-0.14613596,-0.14694044,-0.079523966,-0.10165431,-0.09971384,-0.050657675,3
168,-0.14185475,-0.14226638,-0.07682572,-0.09660788,-0.0965093,-0.0492447,3
169,-0.13732754,-0.13801329,-0.07321584,-0.09289895,-0.09416603,-0.047077965,3
170,-0.12815666,-0.12930349,-0.06812104,-0.085168526,-0.08605504,-0.044639762,3
171,-0.11970426,-0.12153991,-0.06678658,-0.08384785,-0.08227115,-0.043350365,3
172,-0.109795526,-0.111490645,-0.05986427,-0.07613915,-0.07453836,-0.038073905,3
173,-0.10050718,-0.10164855,-0.05432663,-0.0706019,-0.06844765,-0.03502422,3
174,-0.09441882,-0.09515702,-0.05048323,-0.066875994,-0.065185085,-0.03257802,3
175,-0.08974942,-0.0898477,-0.048075065,-0.06301324,-0.062161706,-0.03103012,3
176,-0.08513257,-0.085110225,-0.04726472,-0.05967154,-0.05821042,-0.030279148,3
177,-0.081026725,-0.08153021,-0.044498302,-0.056825094,-0.055330954,-0.028515162,3
178,-0.07498973,-0.07570273,-0.041440886,-0.05272499,-0.051899735,-0.026399111,3
179,-0.06798854,-0.068905644,-0.037375078,-0.04850087,-0.047808442,-0.024233086,3
180,-0.066105165,-0.06643745,-0.035925128,-0.0461171,-0.046398044,-0.022781413,3
181,-0.06273694,-0.06402168,-0.035130523,-0.04453918,-0.044379484,-0.022400847,3
182,-0.058448423,-0.060549982,-0.03237984,-0.041435998,-0.0407214,-0.020802887,3
183,-0.055494796,-0.056598336,-0.030937735,-0.038848594,-0.03814541,-0.020068357,3
184,-0.05349297,-0.054406546,-0.029626455,-0.037906464,-0.037223425,-0.019146224,3
185,-0.051448137,-0.052043997,-0.02880628,-0.036765765,-0.03592339,-0.018582534,3
186,-0.051026918,-0.050935674,-0.028825346,-0.03637709,-0.035582222,-0.018519973,3
187,-0.048574906,-0.048694666,-0.027380241,-0.034660876,-0.034044,-0.017587306,3
188,-0.046377424,-0.04632174,-0.025779728,-0.03202462,-0.031707197,-0.016439918,3
189,-0.043679103,-0.043928172,-0.023929672,-0.03040634,-0.03010113,-0.015240515,3
190,-0.042420805,-0.042650174,-0.02356064,-0.029570647,-0.029524012,-0.015018385,3
191,-0.040872358,-0.041265924,-0.023174886,-0.028605139,-0.028274382,-0.014805453,3
192,-0.0396475,-0.039801806,-0.022022763,-0.027933313,-0.027681714,-0.014109781,3
193,-0.038344827,-0.038749754,-0.021140546,-0.027238632,-0.026794698,-0.013244053,3
194,-0.036345053,-0.036786687,-0.020613816,-0.026275588,-0.025731506,-0.012934536,3
195,-0.035628717,-0.036137488,-0.020180956,-0.02621674,-0.02569392,-0.012730565,3
196,-0.034418527,-0.03525963,-0.019942297,-0.025436414,-0.024996115,-0.012771717,3
197,-0.033066947,-0.03419714,-0.019274684,-0.024374386,-0.024133643,-0.012631065,3
198,-0.033409182,-0.034381006,-0.019549174,-0.02434054,-0.024128603,-0.012597513,3
199,-0.03371985,-0.034452938,-0.019129813,-0.023820283,-0.02406466,-0.012386875,3
200,-0.033513714,-0.034241047,-0.018612755,-0.023267174,-0.02352833,-0.011998248,3
201,-0.03382563,-0.034313254,-0.018636072,-0.023270812,-0.023582425,-0.0119542265,3
202,-0.033765078,-0.03392732,-0.018686296,-0.02332127,-0.023288827,-0.01183924,3
203,-0.03408124,-0.034155145,-0.01858169,-0.023531936,-0.023595799,-0.011780125,3
204,-0.034170292,-0.034222208,-0.01825294,-0.023614459,-0.023744836,-0.011541445,3
205,-0.033915106,-0.03428301,-0.018751921,-0.02417383,-0.023800412,-0.011896813,3
206,-0.034459557,-0.034807548,-0.019152254,-0.024851995,-0.024353247,-0.012108598,3
207,-0.03513341,-0.0354324,-0.01939237,-0.025017843,-0.024666557,-0.012161379,3
208,-0.035708427,-0.036070447,-0.019627247,-0.025346553,-0.024857491,-0.012272625,3
209,-0.036144413,-0.036587175,-0.019627552,-0.025560742,-0.0248681,-0.01221881,3
210,-0.037243664,-0.037520204,-0.021256404,-0.026839752,-0.026047649,-0.013268236,3
211,-0.03865076,-0.038671397,-0.022066299,-0.027609637,-0.027013902,-0.013509353,3
212,-0.04254569,-0.04294906,-0.023904037,-0.030346725,-0.029284274,-0.014849775,3
213,-0.04482709,-0.04534944,-0.025140189,-0.032316647,-0.03188198,-0.016036965,3
214,-0.045500554,-0.045927454,-0.025612913,-0.031748015,-0.032136947,-0.016375115,3
215,-0.04859694,-0.048976403,-0.027402662,-0.034108866,-0.03436212,-0.017479619,3
216,-0.049792994,-0.050216936,-0.02832226,-0.035026122,-0.034823414,-0.017765565,3
217,-0.05446683,-0.05455685,-0.031462256,-0.03791669,-0.037569724,-0.019477362,3
218,-0.05895028,-0.05870151,-0.03360952,-0.040873878,-0.0411089,-0.021648604,3
219,-0.064218394,-0.06341875,-0.037223067,-0.045315873,-0.04439769,-0.024060715,3
220,-0.065576576,-0.0657568,-0.03712334,-0.046788327,-0.04555515,-0.023884399,3
221,-0.070015036,-0.07064079,-0.04001394,-0.050381374,-0.048816852,-0.025439356,3
222,-0.07437664,-0.07454205,-0.04297876,-0.053513214,-0.052000728,-0.026939742,3
223,-0.082194276,-0.08318964,-0.04665914,-0.057577416,-0.057047017,-0.029783424,3
224,-0.08917311,-0.08991248,-0.049414914,-0.06280072,-0.063169844,-0.031082597,3
225,-0.09589669,-0.09615487,-0.053732738,-0.067549735,-0.06830135,-0.03380673,3
226,-0.10087503,-0.10061979,-0.056302868,-0.0719387,-0.072359785,-0.03569851,3
227,-0.10685177,-0.10689815,-0.059860017,-0.07498943,-0.0747326,-0.03755484,3
228,-0.11499547,-0.11443848,-0.065998435,-0.0805359,-0.080121584,-0.04099461,3
229,-0.12736203,-0.12564607,-0.07171683,-0.091294594,-0.08956009,-0.044700928,3
230,-0.13813841,-0.13556156,-0.07993835,-0.10085022,-0.0965236,-0.050318915,3
231,-0.14264089,-0.14157027,-0.081268705,-0.10454485,-0.100908965,-0.052394703,3
232,-0.14704604,-0.14735343,-0.08290843,-0.1074388,-0.10312249,-0.053735733,3
233,-0.15653975,-0.15724678,-0.08828932,-0.11229409,-0.10981359,-0.05625562,3
234,-0.16650543,-0.16858189,-0.09254646,-0.118609026,-0.11627634,-0.058882784,3
235,-0.17031702,-0.17274278,-0.09427214,-0.11904961,-0.11725197,-0.06013268,3
236,-0.17218423,-0.17386879,-0.093855865,-0.11839588,-0.11821047,-0.06046759,3
237,-0.17229456,-0.17398058,-0.0939148,-0.118748106,-0.11737391,-0.05978944,3
238,-0.1663447,-0.16752377,-0.09177796,-0.11544436,-0.11321523,-0.05906173,3
239,-0.16000746,-0.16139555,-0.089037165,-0.112520814,-0.1087334,-0.05727164,3
240,-0.15179859,-0.1525112,-0.080739245,-0.10696454,-0.1032738,-0.052287992,3
241,-0.14591356,-0.14673284,-0.07794979,-0.1012999,-0.09728461,-0.050855745,3
242,-0.1377641,-0.13779728,-0.07765076,-0.096342705,-0.09181021,-0.05079065,3
243,-0.12951855,-0.12827754,-0.072568074,-0.09061683,-0.08726772,-0.04691279,3
244,-0.11758424,-0.117398545,-0.064115785,-0.08142441,-0.07991583,-0.041256092,3
245,-0.105819486,-0.10646109,-0.056989063,-0.074131936,-0.073306695,-0.036623172,3
246,-0.09872241,-0.099354774,-0.053246405,-0.0673126,-0.06800731,-0.034091838,3
247,-0.093196884,-0.09408087,-0.050365023,-0.06371716,-0.065063596,-0.03204978,3
248,-0.08926659,-0.09023342,-0.049019214,-0.06167833,-0.062059347,-0.031275116,3
249,-0.08164015,-0.083305925,-0.04538582,-0.05677312,-0.056441788,-0.029307298,3
250,-0.07567288,-0.076345,-0.041205913,-0.052786395,-0.05204394,-0.0264056,3
251,-0.06832671,-0.06814896,-0.038732003,-0.049203504,-0.04779851,-0.024999747,3
252,-0.06567746,-0.06553504,-0.03601232,-0.046963535,-0.046136666,-0.02321701,3
253,-0.06257216,-0.062203504,-0.035198413,-0.04546182,-0.044340033,-0.022930969,3
254,-0.06112898,-0.061068375,-0.03422631,-0.04386958,-0.042808007,-0.021887783,3
255,-0.0562862,-0.05616596,-0.033055607,-0.03992014,-0.03881637,-0.021326616,3
256,-0.052381884,-0.051693693,-0.0289374,-0.037043616,-0.036834985,-0.018264512,3
257,-0.04795916,-0.04767227,-0.026762566,-0.034140058,-0.034119915,-0.017032832,3
258,-0.04730923,-0.047291815,-0.026409404,-0.03387466,-0.033815823,-0.016889885,3
259,-0.044978242,-0.045028552,-0.024988398,-0.031957597,-0.031946544,-0.015966613,3
260,-0.04412823,-0.043979388,-0.023862574,-0.030913163,-0.030575886,-0.01554563,3
261,-0.04203289,-0.041918125,-0.022713631,-0.029576007,-0.029040402,-0.014712916,3
262,-0.040574994,-0.040459994,-0.021637,-0.028641675,-0.028242918,-0.013911329,3
263,-0.03766154,-0.037313156,-0.020685758,-0.026566979,-0.02618066,-0.013472897,3
264,-0.036926907,-0.036612388,-0.02058873,-0.026308347,-0.025543135,-0.013461327,3
265,-0.0356423,-0.035375413,-0.019710194,-0.025313104,-0.024750696,-0.012908369,3
266,-0.034733836,-0.034709934,-0.019332927,-0.024697537,-0.02434664,-0.012690074,3
267,-0.03365119,-0.033932354,-0.018807111,-0.024214363,-0.023740884,-0.012118307,3
268,-0.031953126,-0.032324824,-0.018050527,-0.023413954,-0.0235115,-0.011615591,3
269,-0.030382892,-0.030896725,-0.017729485,-0.022638248,-0.02270075,-0.01136883,3
270,-0.030150365,-0.030502247,-0.017732225,-0.022308972,-0.022400819,-0.011292743,3
271,-0.030187367,-0.030338636,-0.017735036,-0.022153025,-0.022305587,-0.011228316,3
272,-0.030564515,-0.030686613,-0.017452644,-0.02239655,-0.022269893,-0.010989402,3
273,-0.030999998,-0.031246645,-0.01727685,-0.022682033,-0.022475725,-0.010872258,3
274,-0.031008651,-0.031276125,-0.017043507,-0.022222519,-0.021931065,-0.010799812,3
275,-0.031963035,-0.03208016,-0.017577805,-0.022926398,-0.022560757,-0.011118038,3
276,-0.03338872,-0.03360918,-0.018533103,-0.024173828,-0.02371854,-0.011612388,3
277,-0.033817947,-0.033839602,-0.018674668,-0.02422525,-0.023736533,-0.011788725,3
278,-0.034912713,-0.035000414,-0.019068051,-0.025222212,-0.024476087,-0.012047333,3
279,-0.03552077,-0.03540282,-0.019911299,-0.02550302,-0.025007557,-0.012548252,3
280,-0.037618387,-0.037635494,-0.021237465,-0.026695421,-0.026070986,-0.013415229,3
281,-0.040487837,-0.040503528,-0.02212794,-0.028264273,-0.027814861,-0.014046457,3
282,-0.042003397,-0.04267569,-0.023148756,-0.02933681,-0.029186789,-0.014803505,3
283,-0.0451307,-0.045323268,-0.02485262,-0.03158407,-0.03185264,-0.015898485,3
284,-0.04697026,-0.047366634,-0.026018016,-0.03276123,-0.032795034,-0.016597088,3
285,-0.047558516,-0.048160557,-0.02662005,-0.033308633,-0.033293173,-0.0167263,3
286,-0.051554646,-0.051808976,-0.029665278,-0.035924684,-0.035961024,-0.018442007,3
287,-0.05699484,-0.056618296,-0.032439742,-0.040138606,-0.0401941,-0.020390986,3
288,-0.061175387,-0.06076017,-0.035537753,-0.04377182,-0.04290008,-0.022922408,3
289,-0.06260195,-0.06232383,-0.035465043,-0.044490095,-0.04373054,-0.02269286,3
290,-0.06745914,-0.067223184,-0.03925329,-0.048201434,-0.04720206,-0.024848437,3
291,-0.07163355,-0.071894325,-0.040631942,-0.051348586,-0.050748233,-0.025564246,3
292,-0.07886736,-0.079238504,-0.044568032,-0.055603255,-0.055519104,-0.028137686,3
293,-0.08482593,-0.08599116,-0.04676674,-0.06008306,-0.0608722,-0.029586935,3
294,-0.08894979,-0.089120425,-0.049173143,-0.063252255,-0.06378386,-0.031289108,3
295,-0.09729819,-0.09732037,-0.054019663,-0.069687046,-0.07022932,-0.033787854,3
296,-0.10265713,-0.10251935,-0.058142252,-0.072961405,-0.072866544,-0.03641848,3
297,-0.113077134,-0.1121666,-0.063337505,-0.08026955,-0.07911711,-0.039966766,3
298,-0.12401833,-0.122612335,-0.06972996,-0.08884745,-0.08682151,-0.04440608,3
299,-0.12774687,-0.12712929,-0.07216143,-0.092015,-0.089129426,-0.046249848,3
300,-0.13340123,-0.13323024,-0.07600739,-0.09724861,-0.093724295,-0.049305048,3
301,-0.13861872,-0.13943546,-0.079105854,-0.10057924,-0.097856686,-0.05109018,3
302,-0.1439132,-0.1461986,-0.07977037,-0.10320173,-0.10032059,-0.050885934,3
